objid ra dec u g r i z redshift
1237651736852498923 229.782156585383 2.00904365214014 25.91545 22.70534 21.12359 20.10016 19.57809 0.5172514
1237651736852562524 230.013765399289 2.08420352060104 20.84509 19.29371 17.81918 17.24627 16.90689 0.240831
1237651736852562538 230.028123227463 2.10019577545762 21.87802 19.35458 17.91385 17.38515 16.97755 0.2445709
1237651736852627683 230.061017022355 2.07117394541569 20.2075 18.41521 17.52775 17.04692 16.68008 0.1247962
1237651736852627726 230.07303702126 2.00210905003746 19.6516 17.70284 16.70688 16.27197 15.95082 0.11998
1237651736852627757 230.078503049156 2.04084129525309 25.27678 22.13914 20.44871 19.47714 19.20469 0.5009267
1237651736852627820 230.142614808479 2.0344722516344 19.63989 18.1293 17.50772 17.15578 16.82597 0.05260306
1237651737389170841 229.444309171637 2.47894298661741 17.47398 16.48206 16.06717 15.78539 15.63636 0.05385926
1237651737389236452 229.485756533866 2.5466465779531 20.07387 18.68021 17.90577 17.49478 17.25407 0.1109129
1237651737389301926 229.703079245273 2.43965758750263 17.55929 16.21265 15.61234 15.24776 14.99364 0.05292073
1237651737389367573 229.805506295427 2.54497187475782 17.2526 15.92325 15.27264 14.95479 14.71009 0.006261031
1237655469136150774 229.272947214831 1.95619263927705 20.10213 18.21392 17.21991 16.75038 16.43014 0.1030106
1237655469136217268 229.361733999845 1.80734109283015 25.30529 21.74676 19.52439 18.85873 18.48386 0.4012653
1237655469136282226 229.576054166208 1.7986313824344 24.13142 22.19373 21.1072 20.02075 19.67389 0.5983223
1237655469136348489 229.715259528015 1.92584436738842 19.88931 18.46176 17.64261 17.2343 16.98193 0.1659314
1237655469136348694 229.738316844897 1.86750600570598 20.17251 18.17805 17.12173 16.69075 16.31932 0.1205913
1237655469673087102 229.457297629844 2.41221092348101 19.39973 17.90413 17.01877 16.55758 16.21187 0.1203741
1237655469673087296 229.373214065851 2.37064979833295 19.76574 18.31805 17.59476 17.22875 16.9631 0.08945289
1237655469673087550 229.468061042198 2.22896927896851 20.14356 18.19308 17.28899 16.77661 16.4304 0.08551366
1237655469673218282 229.699622545129 2.24200504666826 24.55424 21.08772 19.26258 18.66682 18.3888 0.3120334
1237655469673218851 229.669301593585 2.3085834010716 20.51025 18.57717 17.6676 17.23124 16.91127 0.08963327
1237655469673284069 229.915951200198 2.33359963497022 19.50806 18.36298 17.70662 17.31818 17.10139 0.1057386
1237655469673284139 229.948147497927 2.26729633225782 23.62462 22.91887 20.9235 19.88996 19.22381 0.5738998
1237655469673284216 229.927692255901 2.30304789674216 24.00625 20.57716 18.70787 18.05222 17.63467 0.3126154
1237655469673415036 230.107546372405 2.27489690763538 20.74953 18.76214 17.75514 17.2522 16.82665 0.1128549
1237651736315429492 229.31775619119 1.70409074297402 23.26374 22.26256 20.8861 19.88297 19.43279 0.5333265
1237651736315429807 229.410392197402 1.6751894090396 24.72441 22.93121 21.11777 20.00838 19.53198 0.5498532
1237651736315429994 229.363544571616 1.73180116812069 22.51076 22.49716 20.80589 19.52326 18.9353 0.6424966
1237651736315494436 229.468157168882 1.66852084295574 26.23096 22.03235 20.17158 19.35861 18.89195 0.4618084
1237651736315494658 229.528509871386 1.74653512249183 20.28925 18.28 17.29204 16.87803 16.50022 0.1210997
1237651736315494672 229.532967770491 1.6821152397062 19.29176 17.50878 16.62683 16.18151 15.80852 0.05550801
1237651736315494718 229.564534851787 1.58299987953108 18.76476 17.30552 16.60136 16.18083 15.90894 0.07211222
1237651736315494766 229.453121165263 1.77813069706144 19.89362 18.29516 17.63172 17.24258 16.93084 0.09034206
1237651736315495304 229.545085869574 1.66247362520691 26.49955 21.73007 20.05557 19.20336 18.68638 0.462244
1237651736315560129 229.583509552146 1.64124057958233 20.58247 18.57151 17.37589 16.89536 16.5118 0.1574088
1237651736315560217 229.649554958863 1.73783778235603 19.5753 18.19258 17.87117 17.65636 17.66039 0.05457074
1237651736315560283 229.681794815968 1.65823409411845 19.78681 17.86531 16.80598 16.3093 15.8915 0.1211494
1237651736315560337 229.702204863115 1.58742510810758 19.68039 17.9016 16.89219 16.44244 16.09467 0.1201522
1237651736315560746 229.631515571369 1.65359460854085 22.979 21.49942 20.14511 19.33397 18.78004 0.4617572
1237651736315560773 229.633782636534 1.60023398533574 23.05838 22.37163 20.73222 19.70432 19.32301 6.975313
1237651736315561018 229.699735971385 1.73837954880556 24.74944 21.75092 20.19257 19.09835 18.50916 0.5383507
1237651736315691028 229.942917940044 1.73385427173407 19.495 17.91355 17.10926 16.65125 16.39122 0.09013823
1237651736315691254 229.921113355901 1.68612903736155 18.29191 17.0154 16.47317 16.1787 15.95557 0.05213559
1237651736315691796 229.971937852012 1.66502050570245 22.04287 21.22721 19.97456 19.2298 18.98146 0.4908721
1237651736852169093 229.112940942285 2.17089932912836 18.82002 17.35518 16.51026 16.08377 15.83583 0.159223
1237651736852234379 229.28888790469 2.06560802878766 20.56161 18.97367 17.74112 17.15428 16.84741 0.2284279
1237651736852234640 229.211410466059 2.02286753492994 22.68144 20.47638 18.78518 18.15698 17.76 0.3288757
1237651736852234833 229.160518826521 2.14852991308872 22.56898 20.98962 20.12293 19.16825 18.74516 0.6428624
1237651736852299873 229.385194044944 2.04739135328874 17.55383 15.56186 14.66181 14.214 13.85142 0.05424388
1237651736852300048 229.301865098331 2.2055977876249 19.03965 17.6519 16.84967 16.43243 16.13601 0.1210868
1237651736852300063 229.3012720595 2.02728646315954 23.46545 21.2638 19.99003 19.08388 18.50935 -5.844161e-05
1237651736852300224 229.381394225929 2.07244396643297 19.2549 17.45919 16.4215 15.90272 15.4886 0.09007242
1237651736852300383 229.422979777036 2.06454667018784 20.50567 18.57051 17.70588 17.30615 16.97283 0.09015111
1237651736852499995 229.890981965481 2.04947392784559 24.0939 22.00655 20.39656 19.30287 18.64934 0.5580401
1237651736852562352 229.982237508175 2.04443513932399 19.85272 17.74444 16.55073 16.05527 15.67297 0.1622006
1237651736852562503 229.977548471763 2.06701977138796 21.49938 19.60947 18.17926 17.60887 17.22779 0.2453035
1237651736852562563 229.97949471469 2.10926553431982 21.33474 19.40253 17.71147 17.11327 16.72548 0.3123658
1237651736852562703 230.005799657365 2.08879209477378 23.93747 20.89895 19.01571 18.37414 17.9709 0.3750043
1237651736852563487 230.037125672951 1.98612743448823 24.47686 22.3243 20.84516 19.79286 19.14251 0.553365
1237651736852627730 230.080718006451 2.12480411684371 22.99501 21.85218 20.38531 19.20314 18.6227 0.5803358
1237651736852627751 230.084474988404 2.04274183159439 20.54597 18.5804 17.13535 16.59112 16.22567 0.2433312
1237651736852628245 230.076859200705 1.97910188316845 26.86206 22.90948 21.30416 20.11116 19.58224 0.6126601
1237651736852628313 230.093737157584 2.17017791503529 22.22761 21.14937 19.319 18.6218 18.29149 0.4131652
1237651737389171038 229.415426822548 2.47403217064181 18.63245 16.72219 15.67581 15.23875 14.90917 0.1126416
1237651737389236612 229.59511844065 2.52938109327048 19.10906 18.89656 18.47909 18.19604 18.01752 0.2434473
1237651737389236702 229.456777092959 2.44550328127199 22.16441 21.29593 19.45227 18.51356 18.17125 0.4954523
1237651737389302901 229.740418762011 2.41552993564754 21.91165 20.45988 18.79559 18.12473 17.74831 0.3528222
1237651737389367604 229.812713053818 2.51517076309396 19.70482 18.18909 17.19068 16.71341 16.36853 0.1526344
1237651737389367629 229.82461638391 2.44082591550173 19.62575 18.13404 17.44289 17.07517 16.81018 0.07524751
1237651737389433198 230.043581715148 2.42676903212829 19.70257 18.42984 17.78027 17.39279 17.16694 0.08359727
1237655468599410985 229.547716446366 1.55648856046178 19.44313 18.29094 17.5244 17.11581 16.79074 0.1393443
1237655469136085330 229.112804381792 2.00217508163266 19.90737 17.51069 16.42151 15.89423 15.47497 0.1047575
1237655469136151251 229.232464866892 1.88822706474301 25.42299 22.6582 20.93755 19.69767 19.13615 0.6483163
1237655469136151615 229.339321379593 1.80335366103622 22.85738 21.67509 20.1355 19.35645 18.98339 0.4607217
1237655469136216447 229.434537351777 1.83213577696544 20.14064 18.59018 17.75163 17.33925 17.02955 0.118772
1237655469136284179 229.612681844436 1.84932556242231 24.0757 22.13179 20.38924 19.21039 18.50243 0.5687796
1237655469136284483 229.618772709323 1.82748087442873 24.53808 22.89721 20.89696 19.72401 19.28216 0.5969336
1237655469136347820 229.791801176074 1.79807063735109 20.94289 18.39143 17.45644 17.03893 16.78095 0.1182323
1237655469136348200 229.675996592905 1.90461964726882 19.41466 18.12959 17.45225 17.08117 16.80145 0.1138708
1237655469136478311 230.061472983615 1.89417968087494 20.43096 18.33493 17.32132 16.88161 16.54454 0.1091922
1237655469136478331 230.055477283959 1.81270550086237 24.34426 22.08929 20.787 19.72516 19.20766 -6.303543e-05
1237655469136478413 229.976838869318 1.79094474976813 19.82898 17.78416 16.86058 16.43061 16.09769 0.09048896
1237655469673087181 229.47934056223 2.28704227669613 20.86004 18.95239 17.82548 17.39191 17.08001 0.2207291
1237655469673087400 229.409943115132 2.33306047945675 20.8959 18.47389 17.28587 16.72344 16.22402 0.112133
1237655469673087465 229.434014170729 2.33426450937845 19.06741 17.1093 16.09144 15.62353 15.27833 0.08495824
1237655469673087567 229.470404287084 2.24074676666257 20.16309 18.42609 17.21258 16.70353 16.39199 0.1968203
1237655469673153737 229.597757194306 2.34013036119415 19.88838 17.52983 16.65451 16.21145 15.87556 0.05793793
1237655469673219616 229.663667087769 2.31163936741285 21.51579 19.25955 17.83335 17.31815 16.89397 0.2204528
1237655469673219617 229.66405002919 2.31223756204982 24.52759 21.20674 19.91132 19.04177 19.50442 0.2209647
1237655469673283852 229.836488668446 2.3381019114958 24.63507 20.21971 18.67208 18.06481 17.78369 0.2233403
1237655469673284579 229.847317670981 2.22563554426747 23.5243 21.04525 19.07294 18.42225 18.04483 0.3373705
1237655469673349376 230.011930020392 2.25130032706486 18.84445 17.84705 17.42138 17.01187 16.85262 0.0928125
1237655469673349386 230.015695244777 2.22755349401364 19.21788 18.06101 17.42652 17.07141 16.92004 0.1240101
1237651736315429990 229.360890521742 1.76521459554894 22.35898 22.88201 20.89573 19.44158 18.76858 0.6417592
1237651736315494668 229.529173478808 1.67475123740056 20.07204 18.5459 17.67652 17.2079 16.86709 0.1137634
1237651736315495141 229.500930035983 1.6247385868776 22.20055 21.62059 19.94625 18.90703 18.59781 0.6365554
1237651736315560225 229.649712908515 1.75127532407798 20.15818 18.47946 17.41006 16.91908 16.50132 0.1581801
1237651736315560332 229.701277608378 1.63191950440033 20.53544 18.6087 17.65939 17.16358 16.78152 0.09016529
1237651736315561172 229.727578396247 1.67304285823522 22.31163 21.4687 20.10892 19.273 18.98591 0.5724238
1237651736315691661 229.93672786627 1.7059992017283 26.4547 21.88333 20.20521 19.32367 18.89659 0.4915825
1237651736852234730 229.238248957486 2.20427533285118 19.29355 18.28574 17.79267 17.44891 17.34659 0.1076705
1237651736852497189 229.829013177925 2.04151208476265 20.5458 19.28299 17.84271 16.88506 22.84973 0.0001699217
1237651736852498395 229.824296272309 2.01389545410869 22.63048 20.612 19.54571 18.74781 18.20142 0.1440523
1237651736852499418 229.790768002629 2.05260543360403 25.69327 21.95301 20.59559 19.64034 19.18957 0.4985634
1237651736852499521 229.810881284319 2.18373139252065 24.79212 22.20056 20.75592 19.7112 19.15038 0.5722584
1237651736852562220 229.916188946977 2.12805986051036 19.89615 17.92507 16.89929 16.42991 16.03882 0.1200204
1237651736852562253 229.933623224387 2.08296443555939 23.54046 21.98223 20.21635 19.27226 18.70422 0.5158444
1237651736852562268 229.94023319134 2.15297217403768 20.91849 18.66431 17.45513 16.95628 16.56043 0.1706591
1237651736852562417 230.019443305866 2.10889697251405 20.77867 18.84649 17.79708 17.34531 16.92493 0.1246094
1237651736852562449 230.033061462716 1.99758895730932 21.27772 19.25658 17.77912 17.22077 16.90738 0.2404995
1237651736852628096 230.052909081012 2.11246161588047 22.37271 21.00395 19.27114 18.58257 18.2366 0.3945798
1237651736852628333 230.096163353147 2.09607405247339 25.69943 22.47997 20.87155 19.99805 19.6625 0.3522098
1237651737389170831 229.435039125896 2.52090461841771 25.12582 23.9998 20.85885 19.55624 18.92645 0.6439706
1237651737389171032 229.416360909458 2.50727160810923 18.17886 16.31271 15.39637 14.91486 14.52945 0.05378178
1237651737389171181 229.348692596698 2.51522790423294 23.48638 19.80086 18.36719 17.74824 17.33879 0.2381776
1237651737389237361 229.596854112432 2.55620659210638 21.38385 20.86097 19.62611 18.79784 18.41811 0.5570545
1237651737389237459 229.478115616995 2.42892091033869 23.82591 22.57594 20.9755 19.82049 19.28516 0.5600528
1237651737389302157 229.715246417808 2.50429992868672 19.56795 18.4545 17.8667 17.44125 17.22367 0.09789313
1237651737389367619 229.821035865248 2.50302900020851 20.06865 18.27585 17.28856 16.76398 16.33635 0.1043224
1237651737389367674 229.856339293148 2.51394145621351 18.83024 17.74953 17.36391 17.11493 17.01072 0.05830121
1237651737389367818 229.862233489811 2.43174333644046 19.53399 18.21235 17.31989 16.84962 16.44032 0.1048025
1237651737389368161 229.80363261719 2.47586124205054 22.7244 21.6697 19.99197 19.14523 18.80809 0.5075502
1237651737389433075 229.954501321872 2.44940313611835 18.63337 17.5265 17.02518 16.72853 16.57102 0.07684527
1237651737389433132 230.004719446355 2.40240172878885 18.92224 16.97323 16.10367 15.68624 15.36699 0.07653663
1237655468599411051 229.580041188125 1.55763181007776 17.58684 16.07716 15.36973 14.97884 14.71137 0.0725133
1237655468599476411 229.680307070308 1.5619884826054 19.41298 17.34492 16.33548 15.90044 15.50221 0.1206815
1237655469136085453 229.18560511172 1.80995618218983 18.94366 17.63001 16.89322 16.44633 16.18332 0.1030854
1237655469136150601 229.265275710447 1.8193109331891 20.59831 18.45504 17.45724 17.01549 16.69022 0.1040259
1237655469136150877 229.319273573206 1.97797393171616 19.95057 18.35942 17.45906 17.01383 16.69428 0.104205
1237655469136151593 229.336019081825 1.88517925516281 24.55808 22.6966 21.03766 19.94725 19.52191 0.5404512
1237655469136216116 229.402402805094 1.94528655183712 20.22146 18.26324 17.19363 16.7581 16.44906 0.1397689
1237655469136216276 229.37100719653 1.95085731624193 21.27948 18.43302 17.3637 16.8713 16.49004 0.1396137
1237655469136281652 229.508171406825 1.81843126393627 20.5906 18.72585 17.54523 17.04411 16.67301 0.2181913
1237655469136282301 229.633659794441 1.87062917207044 20.06215 18.19641 17.22932 16.76959 16.49851 0.1134776
1237655469136478562 230.06359707054 1.86683572606667 20.76256 18.88491 17.76104 17.307 16.97639 0.1516461
1237655469136479401 229.975807366602 1.90000673711503 23.85562 23.3742 21.06943 19.89243 19.56937 0.602309
1237655469136544335 230.132123411182 1.92751411770148 23.45291 21.61786 19.62975 18.99407 18.56408 0.3359171
1237655469136544524 230.127605630052 1.95594519207426 22.11727 21.77829 20.77565 19.75676 19.23028 0.7120901
1237655469672956130 229.198859575171 2.351996252796 20.02417 18.10752 16.97988 16.53828 16.16568 0.1402443
1237655469672956381 229.200875213503 2.26100505239544 19.43224 17.76047 16.90704 16.46772 16.14948 0.07191563
1237655469672956386 229.202763981534 2.27975488586455 20.20565 18.52258 17.54509 17.08297 16.79624 0.1409126
1237655469672956973 229.173994837849 2.32703794572393 23.95412 21.03667 19.27519 18.65243 18.24322 0.3728143
1237655469672957038 229.205214008673 2.29166550355118 24.03281 22.657 20.86934 19.81128 19.22061 0.5312185
1237655469673021493 229.243708992833 2.3400596711154 22.57948 21.35917 20.49704 19.69052 19.23864 0.6256684
1237655469673021663 229.27328587264 2.40442601412482 19.53307 18.20712 17.58456 17.22274 17.02004 0.09017504
1237655469673021794 229.349452989081 2.25111516298723 20.05303 18.44963 17.59353 17.13206 16.88347 0.1829492
1237655469673022248 229.283478354635 2.29929115951911 24.64776 22.84957 20.88157 19.652 19.15093 0.6437437
1237655469673022294 229.297128880788 2.33279751599598 23.74377 22.47925 20.65051 19.7939 19.31065 0.4961729
1237655469673022633 229.315789580326 2.40069662134943 26.66126 22.47221 20.95591 19.57061 19.2378 0.6752333
1237655469673087453 229.429379337475 2.37135495970577 19.76444 17.87896 16.87698 16.41737 16.04364 0.114118
1237655469673087690 229.506717854307 2.38102072375323 24.54362 22.03952 20.05069 19.04771 18.68624 0.4965231
1237655469673087815 229.454535626048 2.28531309796973 21.56683 19.91168 18.34792 17.76124 17.3383 0.3774809
1237655469673088459 229.480916245695 2.34038530266056 25.54903 21.54432 19.86364 19.03644 18.62122 0.4592153
1237655469673153114 229.64498218287 2.23462597010621 19.95493 18.16886 17.2355 16.78031 16.43982 0.1245288
1237655469673153214 229.511005614604 2.21844740347015 19.99152 19.37194 19.11042 18.95908 18.85464 0.0001768623
1237655469673153377 229.557111021694 2.22641292950154 19.68947 18.33649 17.57479 17.1851 16.89112 0.139621
1237655469673153442 229.569113195062 2.34471724137584 20.25664 18.51517 17.48637 17.05004 16.6854 0.1119428
1237655469673153556 229.581949561691 2.26379502946027 24.46288 23.00998 20.99779 19.49685 19.0515 0.6748195
1237655469673153655 229.59577286616 2.29860251053305 25.29399 21.19139 19.33053 18.74592 18.41511 0.3646161
1237655469673153866 229.616423605073 2.38690435824391 19.6847 18.22846 17.48013 17.13378 16.83846 0.08842076
1237655469673153952 229.630834305993 2.29482539550011 22.0372 19.11654 17.80796 17.18801 16.79897 4.048171e-05
1237655469673153964 229.630617206478 2.28222163099947 20.06486 18.14616 17.19224 16.78922 16.45038 0.0895609
1237655469673218537 229.749327016121 2.24129751238499 18.5112 16.59493 15.62676 15.20032 14.8607 0.08934491
1237655469673218627 229.772299906266 2.3473573187135 20.80705 18.67984 17.61506 17.1739 16.84041 0.1398601
1237655469673218791 229.659491247437 2.2908502837677 19.79931 17.51955 16.58051 16.19909 15.97974 -0.0001760461
1237655469673219245 229.743493938683 2.26783797916144 19.595 17.63035 16.65743 16.2448 15.9037 0.08868616
1237655469673219281 229.744344033788 2.25788455420883 20.34638 18.24351 17.32181 16.90941 16.61082 0.08759775
1237655469673219633 229.686882583873 2.37725334660129 20.17382 19.63222 18.72403 18.2302 17.94706 0.240135
1237655469673219649 229.734506143596 2.25733609280167 21.93169 19.81994 18.18355 17.62021 17.31628 0.2463059
1237655469673220826 229.755832386676 2.23605378560818 23.56525 24.26723 21.94698 20.60366 20.20879 0.6491901
1237655469673283830 229.823642194925 2.20531048901662 24.00297 21.95194 20.56583 19.55719 19.04869 0.6489161
1237655469673283966 229.873775595638 2.25945700716759 21.97587 19.74745 18.34993 17.73909 17.31964 0.1830292
1237655469673284000 229.893481841228 2.32292294368703 18.76487 17.24847 16.27352 15.80381 15.47635 0.1638402
1237655469673284019 229.894889012976 2.22388802842929 19.31138 18.1599 17.72756 17.45694 17.23797 0.03947732
1237655469673349504 230.091376065856 2.24032990956333 20.22498 18.45143 17.44876 17.02373 16.68184 0.1132485
1237655469673349510 230.098873104989 2.28068634192935 19.0532 17.84556 17.14306 16.75142 16.51558 0.1131338
1237655469673349895 230.011826339969 2.3802068517233 25.01627 22.05518 19.77324 18.64714 18.22627 0.5512273
1237655469673414847 230.12511478888 2.24231763599008 20.97084 18.74383 17.71532 17.29042 16.94566 0.1123226
1237655469673414859 230.138898208998 2.24957514875053 19.86573 17.97888 16.98681 16.56956 16.20262 0.1118421
1237655469673414865 230.136469875187 2.20107681283312 19.17559 17.30806 16.3197 15.89447 15.56199 0.1118037
1237655469673414875 230.145732744858 2.20742011800377 19.19899 17.34746 16.34248 15.86291 15.50202 0.1122438
